Source sentence,Answer sentence,event1,event2,label
" causal </s></s> unrelated </s></s> Posing for photographers with Clinton , Blair pledged to stand united with the president against Iraq , warning Saddam Hussein that the threat of force is real . The US is bolstering its military presence in the gulf , as President Clinton discussed the Iraq crisis with the one ally who has backed his threat of force , British prime minister Tony Blair . ",warning has no relation to backed ,warning ,backed ,NONE
" causal </s></s> unrelated </s></s> Net income includes an extraordinary gain of about $ 100,000 from the reversal of bad debt and interest income . ",reversal is the cause of gain ,reversal ,gain ,Cause-Effect
" causal </s></s> unrelated </s></s> Total Assets Protection Inc., rebounding from its earlier loss , expects to report earnings from operations of about $ 200,000 for the third quarter , J.C. Matlock , chairman , said . ",earnings has no relation to expects ,earnings ,expects ,NONE
 causal </s></s> unrelated </s></s> The warning by the U.S. attorney 's office follows two decisions by the U.S. Supreme Court last June . ,decisions is the cause of warning ,decisions ,warning ,Cause-Effect
" causal </s></s> unrelated </s></s> If the government succeeds in seizing Mr. Antar 's assets , he could be left without top-flight legal representation , because his attorneys are likely to quit , according to individuals familiar with the case . ",are is the cause of left ,are ,left ,Cause-Effect
" causal </s></s> unrelated </s></s> In a letter , prosecutors told Mr. Antar 's lawyers that because of the recent Supreme Court rulings , they could expect that any fees collected from Mr. Antar may be seized . ",rulings is the cause of expect ,rulings ,expect ,Cause-Effect
" causal </s></s> unrelated </s></s> Mr. Alito said his office "" just responded to an attorney 's question about whether we would go after attorney 's fees , and that is different from actually doing it , although we reserve that right . "" They also worry that if the government applies asset-forfeiture laws broadly , the best defense lawyers will be unwilling to take criminal cases unless they are assured of being paid . ",reserve has no relation to assured ,reserve ,assured ,NONE
" causal </s></s> unrelated </s></s> If the government succeeds in seizing Mr. Antar 's assets , he could be left without top-flight legal representation , because his attorneys are likely to quit , according to individuals familiar with the case . Mr. Antar , the SEC said , made more than $ 60 million from the sale of his shares between 1985 and 1987 . ",seizing has no relation to made ,seizing ,made ,NONE
" causal </s></s> unrelated </s></s> In a letter , prosecutors told Mr. Antar 's lawyers that because of the recent Supreme Court rulings , they could expect that any fees collected from Mr. Antar may be seized . Still , criminal defense lawyers worry that defendants are being deprived of their Sixth Amendment right to counsel and a fair trial if the government can seize lawyers ' fees . ",expect has no relation to seize ,expect ,seize ,NONE
" causal </s></s> unrelated </s></s> La Jolla is the parent company of La Jolla Bank amp Trust Co., which has 12 branches in San Diego County . Security Pacific Corp. has set its sights on buying its second bank holding company this year . ",has has no relation to buying ,has ,buying ,NONE
" causal </s></s> unrelated </s></s> His appointment to that post , which has senior administrative , staff and policy responsibilities , followed a several-year tenure as Reuters 's editor in chief . ",tenure is the cause of appointment ,tenure ,appointment ,Cause-Effect
" causal </s></s> unrelated </s></s> In a telephone interview , Mr. Reupke said his departure was for "" personal reasons , "" which he declined to specify . ",reasons is the cause of departure ,reasons ,departure ,Cause-Effect
 causal </s></s> unrelated </s></s> He also rejected reports that his departure stemmed from disappointment the general manager 's post had n't also led to a board directorship at the London-based news organization . ,disappointment is the cause of departure ,disappointment ,departure ,Cause-Effect
" causal </s></s> unrelated </s></s> A Reuters spokesman said the departure reflects "" no change in strategy or profits . "" ",departure is the cause of change ,departure ,change ,Cause-Effect
" causal </s></s> unrelated </s></s> I would be very surprised if his departure signals any change in strategy or change in profit expectations . "" ",departure is the cause of change ,departure ,change ,Cause-Effect
" causal </s></s> unrelated </s></s> I would be very surprised if his departure signals any change in strategy or change in profit expectations . "" ",departure is the cause of change ,departure ,change ,Cause-Effect
" causal </s></s> unrelated </s></s> A Reuters spokesman said the departure reflects "" no change in strategy or profits . "" "" If I were choosing the people of tomorrow , I would have chosen the people who are now on the board , "" he said . ",change has no relation to chosen ,change ,chosen ,NONE
" causal </s></s> unrelated </s></s> No successor was named , and Mr. Reupke 's duties will be split among three other senior Reuters executives , the company said . Mr. Reupke was one of three executives on Reuters 's eight-person executive committee who did n't also serve on the company 's board of directors . ",named has no relation to serve ,named ,serve ,NONE
" causal </s></s> unrelated </s></s> His appointment to that post , which has senior administrative , staff and policy responsibilities , followed a several-year tenure as Reuters 's editor in chief . Reuters Holdings PLC said Michael Reupke resigned as general manager to pursue unspecified interests , a move the news organization termed an "" amicable separation . "" ",tenure has no relation to move ,tenure ,move ,NONE
" causal </s></s> unrelated </s></s> A Reuters spokesman said the departure reflects "" no change in strategy or profits . "" Mark Shepperd , an analyst at UBS Phillips amp Drew in London , said , "" I suspect ( the departure ) will be fairly irrelevant for the company . ",change has no relation to said ,change ,said ,NONE
" causal </s></s> unrelated </s></s> A Reuters spokesman said the departure reflects "" no change in strategy or profits . "" His appointment to that post , which has senior administrative , staff and policy responsibilities , followed a several-year tenure as Reuters 's editor in chief . ",departure has no relation to followed ,departure ,followed ,NONE
" causal </s></s> unrelated </s></s> Mark Shepperd , an analyst at UBS Phillips amp Drew in London , said , "" I suspect ( the departure ) will be fairly irrelevant for the company . I would be very surprised if his departure signals any change in strategy or change in profit expectations . "" ",irrelevant has no relation to change ,irrelevant ,change ,NONE
" causal </s></s> unrelated </s></s> The unit makes intravenous pumps used by hospitals and had more than $ 110 million in sales last year , according to Advanced Medical . ",sales has no relation to had ,sales ,had ,NONE
 causal </s></s> unrelated </s></s> But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . Earlier AT and T also announced an eighteen percent drop in profits for the fourth quarter . ,changes has no relation to drop ,changes ,drop ,NONE
" causal </s></s> unrelated </s></s> One of those new computers , called Sparcstation 1 , accounted for nearly half of the 28,000 systems Sun shipped in the quarter , he said . Recently , analysts have said Sun also is vulnerable to competition from International Business Machines Corp., which plans to introduce a group of workstations early next year , and Next Inc. ",shipped has no relation to introduce ,shipped ,introduce ,NONE
